BugID 	 BugVersion(ReleaseDate) 	 BugReportDate 	 PatchDate 	 FixTime
51873	680m115	2005-07-13 08:49:00.0	2005-07-13 08:50:00.0	0 days
51873	680m115	2005-07-13 08:49:00.0	2005-07-22 15:13:00.0	9 days
70210	current	2006-10-09 00:18:00.0	2006-10-09 00:25:00.0	0 days
69591	current	2006-09-16 18:13:00.0	2006-09-18 04:52:00.0	1 days
34135	680m53	2004-09-13 18:29:00.0	2004-09-14 20:48:00.0	1 days
25866	680m26	2004-02-25 16:52:00.0	2004-02-25 16:54:00.0	0 days
69597	current	2006-09-17 01:12:00.0	2006-09-18 04:57:00.0	1 days
69597	current	2006-09-17 01:12:00.0	2006-09-19 00:10:00.0	1 days
71074	current	2006-11-01 13:13:00.0	2006-11-01 22:46:00.0	0 days
37042	680m60	2004-11-11 17:23:00.0	2004-11-11 17:23:00.0	0 days
8585	OOo 1.0.1	2002-10-22 14:53:00.0	2002-10-22 14:54:00.0	0 days
8585	OOo 1.0.1	2002-10-22 14:53:00.0	2003-01-29 11:24:00.0	98 days
8585	OOo 1.0.1	2002-10-22 14:53:00.0	2003-11-13 07:11:00.0	386 days
46572	680m90	2005-04-04 02:55:00.0	2005-04-04 02:57:00.0	0 days
61390	current	2006-01-30 20:02:00.0	2006-03-13 23:18:00.0	42 days
37053	680m61	2004-11-12 03:17:00.0	2004-11-12 03:18:00.0	0 days
37053	680m61	2004-11-12 03:17:00.0	2004-11-12 03:22:00.0	0 days
37053	680m61	2004-11-12 03:17:00.0	2005-03-14 03:17:00.0	122 days
65202	680m165	2006-05-09 13:39:00.0	2006-05-09 13:41:00.0	0 days
22030	OOo 1.1	2003-11-02 17:44:00.0	2003-11-02 18:21:00.0	0 days
22030	OOo 1.1	2003-11-02 17:44:00.0	2003-11-10 21:21:00.0	8 days
22030	OOo 1.1	2003-11-02 17:44:00.0	2005-12-17 23:51:00.0	776 days
22030	OOo 1.1	2003-11-02 17:44:00.0	2005-12-17 23:52:00.0	776 days
35263	current	2004-10-11 04:48:00.0	2004-11-29 16:28:00.0	49 days
35263	current	2004-10-11 04:48:00.0	2005-01-07 18:12:00.0	88 days
35263	current	2004-10-11 04:48:00.0	2005-01-13 15:40:00.0	94 days
58798	680m142	2005-12-02 16:05:00.0	2005-12-04 14:57:00.0	1 days
104567	DEV300m52	2009-08-28 00:04:00.0	2009-08-28 16:54:00.0	0 days
8594	OOo 1.0.1	2002-10-22 15:19:00.0	2002-10-22 15:19:00.0	0 days
8594	OOo 1.0.1	2002-10-22 15:19:00.0	2003-01-29 11:50:00.0	98 days
8594	OOo 1.0.1	2002-10-22 15:19:00.0	2003-11-13 07:15:00.0	386 days
8595	OOo 1.0.1	2002-10-22 15:22:00.0	2002-10-22 15:23:00.0	0 days
71986	current	2006-11-26 12:24:00.0	2007-04-30 02:17:00.0	154 days
